"row_id","nivel_demanda_digital","career_span","years_since_last_release","num_releases","releases_cap20","log_tracks_last_release","genres_raw_original","genres_raw_clean","genres_ollama_input","sin_genero"
196,"demanda_media",2,0,20,1,0.301029995663981,"swedish eurodance, swedish pop rap","swedish eurodance, swedish pop rap","Music genres: swedish eurodance, swedish pop rap",0
197,"demanda_media",12,0,20,1,0.301029995663981,"chill r&b, hmong pop","chill r&b, hmong pop","Music genres: chill r&b, hmong pop",0
198,"demanda_media",17,0,20,1,0.301029995663981,"alternative americana","alternative americana","Music genres: alternative americana",0
199,"demanda_media",9,0,20,1,0.301029995663981,"swedish idol pop, swedish pop, swedish pop rap","swedish idol pop, swedish pop, swedish pop rap","Music genres: swedish idol pop, swedish pop, swedish pop rap",0
200,"demanda_media",7,0,20,1,0.778151250383644,"classic swedish pop, swedish pop, swedish singer-songwriter","classic swedish pop, swedish pop, swedish singer-songwriter","Music genres: classic swedish pop, swedish pop, swedish singer-songwriter",0
201,"demanda_media",2,0,20,1,0.301029995663981," classical , orchestral ","classical , orchestral","Music genres: classical , orchestral",0
202,"demanda_media",14,0,20,1,1.25527250510331,"reggae, roots reggae","reggae, roots reggae","Music genres: reggae, roots reggae",0
203,"demanda_media",3,0,20,1,0.301029995663981,"charva","charva","Music genres: charva",0
204,"demanda_media",17,0,15,0,0.778151250383644,"atmospheric black metal, blackgaze, emotional black metal, french black metal, french metal, french shoegaze, post-black metal, post-metal, shoegaze","atmospheric black metal, blackgaze, emotional black metal, french black metal, french metal, french shoegaze, post-black metal, post-metal, shoegaze","Music genres: atmospheric black metal, blackgaze, emotional black metal, french black metal, french metal, french shoegaze, post-black metal, post-metal, shoegaze",0
205,"demanda_baja",6,0,20,1,0.477121254719662,"haitian dance, raboday","haitian dance, raboday","Music genres: haitian dance, raboday",0
206,"demanda_media",3,0,20,1,0.477121254719662,"glitchcore, hyperpop","glitchcore, hyperpop","Music genres: glitchcore, hyperpop",0
207,"demanda_media",7,1,15,0,0.301029995663981,"ambient folk, art pop, chamber pop, dunedin indie, nz folk, nz pop, nz singer-songwriter","ambient folk, art pop, chamber pop, dunedin indie, nz folk, nz pop, nz singer-songwriter","Music genres: ambient folk, art pop, chamber pop, dunedin indie, nz folk, nz pop, nz singer-songwriter",0
208,"demanda_alta",6,0,20,1,0.301029995663981,"alt z, pop, pov: indie","alt z, pop, pov: indie","Music genres: alt z, pop, pov: indie",0
209,"demanda_media",17,1,20,1,0.301029995663981,"indie folk, new weird america","indie folk, new weird america","Music genres: indie folk, new weird america",0
210,"demanda_media",17,0,12,0,0.301029995663981,"ukrainian classical piano","ukrainian classical piano","Music genres: ukrainian classical piano",0
211,"demanda_media",2,0,20,1,0.477121254719662,"k-indie, korean r&b","k-indie, korean r&b","Music genres: k-indie, korean r&b",0
212,"demanda_alta",7,2,20,1,0.602059991327962,"canadian contemporary r&b, canadian pop, pop","canadian contemporary r&b, canadian pop, pop","Music genres: canadian contemporary r&b, canadian pop, pop",0
213,"demanda_alta",9,0,20,1,0.301029995663981,"dance pop, edm, pop, pop dance, progressive electro house","dance pop, edm, pop, pop dance, progressive electro house","Music genres: dance pop, edm, pop, pop dance, progressive electro house",0
214,"demanda_media",7,0,20,1,0.301029995663981,"german pop","german pop","Music genres: german pop",0
215,"demanda_media",5,10,4,0,0.301029995663981,"channel pop","channel pop","Music genres: channel pop",0
216,"demanda_baja",3,0,12,0,0.477121254719662," dance ","dance","Music genres: dance",0
217,"demanda_media",14,0,20,1,0.778151250383644,"mexican indie","mexican indie","Music genres: mexican indie",0
218,"demanda_alta",12,2,20,1,0.477121254719662,"philly indie, pov: indie","philly indie, pov: indie","Music genres: philly indie, pov: indie",0
219,"demanda_media",17,0,20,1,0.301029995663981,"disco house, vocal house","disco house, vocal house","Music genres: disco house, vocal house",0
220,"demanda_baja",0,1,3,0,0.301029995663981," jazz ","jazz","Music genres: jazz",0
221,"demanda_media",4,1,10,0,0.301029995663981,"country pop","country pop","Music genres: country pop",0
222,"demanda_media",12,0,20,1,0.301029995663981,"alternative r&b","alternative r&b","Music genres: alternative r&b",0
223,"demanda_media",5,0,19,0,0.301029995663981,"swedish idol pop, swedish pop","swedish idol pop, swedish pop","Music genres: swedish idol pop, swedish pop",0
224,"demanda_media",1,1,8,0,0.301029995663981," dance , house , edm , new wave , latin ","dance , house , edm , new wave , latin","Music genres: dance , house , edm , new wave , latin",0
225,"demanda_media",3,0,20,1,0.301029995663981,"deep groove house, house, uk dance, uk pop","deep groove house, house, uk dance, uk pop","Music genres: deep groove house, house, uk dance, uk pop",0
226,"demanda_media",5,0,20,1,0.301029995663981,"indonesian pop","indonesian pop","Music genres: indonesian pop",0
227,"demanda_media",4,0,20,1,0.301029995663981,"singer-songwriter pop","singer-songwriter pop","Music genres: singer-songwriter pop",0
228,"demanda_media",1,0,5,0,0.301029995663981," dance , house ","dance , house","Music genres: dance , house",0
229,"demanda_alta",3,0,16,0,0.301029995663981,"gen z singer-songwriter, singer-songwriter pop","gen z singer-songwriter, singer-songwriter pop","Music genres: gen z singer-songwriter, singer-songwriter pop",0
230,"demanda_baja",4,0,8,0,0.301029995663981,"background piano","background piano","Music genres: background piano",0
231,"demanda_baja",7,0,20,1,0.301029995663981," indie ","indie","Music genres: indie",0
232,"demanda_baja",3,0,4,0,0.301029995663981,"sleep","sleep","Music genres: sleep",0
233,"demanda_alta",4,0,20,1,0.845098040014257,"singer-songwriter pop","singer-songwriter pop","Music genres: singer-songwriter pop",0
234,"demanda_media",9,0,14,0,0.301029995663981,"british jazz, indie soul","british jazz, indie soul","Music genres: british jazz, indie soul",0
235,"demanda_media",5,0,20,1,0.698970004336019,"modern alternative pop","modern alternative pop","Music genres: modern alternative pop",0
236,"demanda_media",1,0,20,1,0.301029995663981,"melbourne bounce international","melbourne bounce international","Music genres: melbourne bounce international",0
237,"demanda_media",2,0,20,1,0.477121254719662," jazz ","jazz","Music genres: jazz",0
238,"demanda_media",2,1,8,0,0.477121254719662,"background piano","background piano","Music genres: background piano",0
239,"demanda_media",2,0,20,1,0.477121254719662,"turkish deep house, turkish edm","turkish deep house, turkish edm","Music genres: turkish deep house, turkish edm",0
240,"demanda_alta",20,1,20,1,1.07918124604762,"album rock, classic rock, detroit rock, glam metal, glam rock, hard rock, metal, protopunk, rock","album rock, classic rock, detroit rock, glam metal, glam rock, hard rock, metal, protopunk, rock","Music genres: album rock, classic rock, detroit rock, glam metal, glam rock, hard rock, metal, protopunk, rock",0
241,"demanda_alta",28,6,15,0,0.698970004336019,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock","alternative metal, alternative rock, grunge, hard rock, nu metal, rock","Music genres: alternative metal, alternative rock, grunge, hard rock, nu metal, rock",0
242,"demanda_media",7,0,17,0,0.301029995663981," pop ","pop","Music genres: pop",0
243,"demanda_media",7,1,20,1,0.301029995663981,"south african alternative","south african alternative","Music genres: south african alternative",0
244,"demanda_media",2,0,9,0,0.301029995663981," soul ","soul","Music genres: soul",0
245,"demanda_alta",19,1,20,1,0.954242509439325,"neo soul, pop, r&b","neo soul, pop, r&b","Music genres: neo soul, pop, r&b",0
246,"demanda_baja",4,0,8,0,0.301029995663981,"background piano","background piano","Music genres: background piano",0
247,"demanda_media",4,0,20,1,0.301029995663981,"polish pop","polish pop","Music genres: polish pop",0
248,"demanda_media",10,0,20,1,0.778151250383644,"corecore, lo-fi beats","corecore, lo-fi beats","Music genres: corecore, lo-fi beats",0
249,"demanda_media",23,0,13,0,0.301029995663981,"alternative metal, funk metal, nu metal, post-grunge","alternative metal, funk metal, nu metal, post-grunge","Music genres: alternative metal, funk metal, nu metal, post-grunge",0
250,"demanda_media",7,0,12,0,0.301029995663981,"hypertechno","hypertechno","Music genres: hypertechno",0
251,"demanda_media",32,0,17,0,0.301029995663981,"banjo, instrumental bluegrass, progressive bluegrass","banjo, instrumental bluegrass, progressive bluegrass","Music genres: banjo, instrumental bluegrass, progressive bluegrass",0
252,"demanda_alta",36,1,12,0,0.301029995663981,"bluegrass, folk, progressive bluegrass","bluegrass, folk, progressive bluegrass","Music genres: bluegrass, folk, progressive bluegrass",0
253,"demanda_media",9,0,20,1,0.301029995663981,"aussietronica, edm, electra, electronic trap, escape room, indietronica","aussietronica, edm, electra, electronic trap, escape room, indietronica","Music genres: aussietronica, edm, electra, electronic trap, escape room, indietronica",0
254,"demanda_baja",1,0,4,0,0.301029995663981," singer-songwriter , rock , pop ","singer-songwriter , rock , pop","Music genres: singer-songwriter , rock , pop",0
255,"demanda_alta",8,0,20,1,0.954242509439325,"filmi, hare krishna, modern bollywood","filmi, hare krishna, modern bollywood","Music genres: filmi, hare krishna, modern bollywood",0
256,"demanda_media",10,2,20,1,0.301029995663981,"indie rock, modern blues rock, neo-psychedelic, stoner rock","indie rock, modern blues rock, neo-psychedelic, stoner rock","Music genres: indie rock, modern blues rock, neo-psychedelic, stoner rock",0
257,"demanda_alta",17,1,20,1,0.301029995663981,"modern rock, neon pop punk, pop emo, pop punk","modern rock, neon pop punk, pop emo, pop punk","Music genres: modern rock, neon pop punk, pop emo, pop punk",0
258,"demanda_media",3,0,5,0,0.477121254719662,"american shoegaze, grungegaze, zoomergaze","american shoegaze, grungegaze, zoomergaze","Music genres: american shoegaze, grungegaze, zoomergaze",0
259,"demanda_media",30,0,20,1,0.301029995663981,"boy band, contemporary r&b, r&b","boy band, contemporary r&b, r&b","Music genres: boy band, contemporary r&b, r&b",0
260,"demanda_media",7,0,20,1,0.301029995663981,"cali rap","cali rap","Music genres: cali rap",0
261,"demanda_alta",10,0,20,1,0.602059991327962,"deep euro house, german dance","deep euro house, german dance","Music genres: deep euro house, german dance",0
262,"demanda_baja",3,0,8,0,0.301029995663981," dance , rock , modern ","dance , rock , modern","Music genres: dance , rock , modern",0
263,"demanda_baja",4,1,6,0,0.301029995663981,"clawhammer banjo, north carolina roots, old-time, string band","clawhammer banjo, north carolina roots, old-time, string band","Music genres: clawhammer banjo, north carolina roots, old-time, string band",0
264,"demanda_media",3,0,14,0,0.301029995663981,"modern indie folk","modern indie folk","Music genres: modern indie folk",0
265,"demanda_media",2,1,18,0,0.477121254719662,"black americana, folk","black americana, folk","Music genres: black americana, folk",0
266,"demanda_baja",2,0,7,0,0.301029995663981," christian , rap ","christian , rap","Music genres: christian , rap",0
267,"demanda_media",4,0,18,0,0.301029995663981,"modern indie pop","modern indie pop","Music genres: modern indie pop",0
268,"demanda_alta",19,0,20,1,0.301029995663981,"pop soul, r&b","pop soul, r&b","Music genres: pop soul, r&b",0
269,"demanda_alta",2,0,20,1,0.778151250383644,"electro house, pop nacional, sertanejo universitario, slap house","electro house, pop nacional, sertanejo universitario, slap house","Music genres: electro house, pop nacional, sertanejo universitario, slap house",0
270,"demanda_media",3,0,19,0,0.301029995663981,"sleep","sleep","Music genres: sleep",0
271,"demanda_media",2,0,10,0,0.301029995663981,"chill house","chill house","Music genres: chill house",0
272,"demanda_media",5,0,20,1,0.301029995663981,"neo-classical","neo-classical","Music genres: neo-classical",0
273,"demanda_alta",11,1,20,1,0.301029995663981,"indie rock, indietronica, modern alternative rock, modern rock, rock","indie rock, indietronica, modern alternative rock, modern rock, rock","Music genres: indie rock, indietronica, modern alternative rock, modern rock, rock",0
274,"demanda_media",2,0,14,0,0.301029995663981,"healing hz","healing hz","Music genres: healing hz",0
275,"demanda_media",43,3,4,0,0.301029995663981,"dub, reggae, roots reggae","dub, reggae, roots reggae","Music genres: dub, reggae, roots reggae",0
276,"demanda_media",4,0,20,1,0.301029995663981,"dance pop, uk dance","dance pop, uk dance","Music genres: dance pop, uk dance",0
277,"demanda_alta",9,0,20,1,0.301029995663981,"trap boricua, urbano latino","trap boricua, urbano latino","Music genres: trap boricua, urbano latino",0
278,"demanda_media",10,0,12,0,0.301029995663981,"melodipop, swedish pop","melodipop, swedish pop","Music genres: melodipop, swedish pop",0
279,"demanda_baja",7,1,11,0,0.301029995663981,"country pop, texas country","country pop, texas country","Music genres: country pop, texas country",0
280,"demanda_baja",2,0,4,0,0.301029995663981,"background piano","background piano","Music genres: background piano",0
281,"demanda_alta",7,0,19,0,0.845098040014257,"afro r&b, afrobeats, alternative r&b, ghanaian alternative, ghanaian pop","afro r&b, afrobeats, alternative r&b, ghanaian alternative, ghanaian pop","Music genres: afro r&b, afrobeats, alternative r&b, ghanaian alternative, ghanaian pop",0
282,"demanda_media",3,0,6,0,0.301029995663981,"calming instrumental","calming instrumental","Music genres: calming instrumental",0
283,"demanda_media",8,0,8,0,0.301029995663981,"swedish americana, swedish indie folk, swedish indie pop","swedish americana, swedish indie folk, swedish indie pop","Music genres: swedish americana, swedish indie folk, swedish indie pop",0
284,"demanda_media",3,0,20,1,0.301029995663981," dance , pop ","dance , pop","Music genres: dance , pop",0
285,"demanda_baja",5,0,15,0,0.301029995663981,"texas country","texas country","Music genres: texas country",0
286,"demanda_media",6,0,12,0,0.301029995663981,"barbadian pop","barbadian pop","Music genres: barbadian pop",0
287,"demanda_media",12,1,20,1,0.301029995663981,"alternative country, folk, new americana","alternative country, folk, new americana","Music genres: alternative country, folk, new americana",0
